1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,0.9406557204571219,15,0.12782390052486461,126.51055924282149,89.9945922130287,1,1.0
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,51.937698898574304,15,0.05854485097523085,155.1464590068746,89.99318898858276,1,1.0
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,139.3695019169509,15,0.1707357214463186,105.56247586236374,89.99829881356618,1,1.0
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,251.47964928223743,15,0.028055942981410564,49.46859511183912,89.99886580864023,1,1.0
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,383.6849242012595,15,0.28075096580984743,118.65775162851118,89.99457158671594,1,1.0
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,0.9406557204571219,15,0.2767697772698796,179.67623673229724,89.99653544845445,2,1.2
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,51.937698898574304,15,0.24114979709816425,166.56593346562173,89.9913672105964,2,1.2
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,139.3695019169509,15,0.029690521608597274,64.12686015119066,89.99512090907373,2,1.2
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,251.47964928223743,15,0.06824240218398055,142.6137870959891,89.99660415400113,2,1.2
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,383.6849242012595,15,0.1691919433634683,159.08197996273444,89.99640376577347,2,1.2
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,0.9406557204571219,15,0.20688650176546422,24.009067762474345,89.9996761544263,10,2.0
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,51.937698898574304,15,0.1602531790509908,106.87388910596546,89.99635613809534,10,2.0
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,139.3695019169509,15,0.13693979959484687,149.58836823592117,89.99902221970865,10,2.0
1.2,6303.751009508288,1.2036487692717235,0.014,4.356071047246064,251.47964928223743,15,0.2394289361998307,37.76298344735847,89.9939162833873,10,2.0
